timestamps,TP9,AF7,AF8,TP10,Right AUX
1659298190.755,-7.812,-40.039,-32.715,5.371,0.000
1659298190.759,-1.465,-43.457,-28.809,14.648,0.000
1659298190.763,-9.277,-50.781,-26.855,8.301,0.000
1659298190.766,-6.836,-41.992,-35.156,-7.324,0.000
1659298190.770,8.789,-33.691,-44.922,-1.465,0.000
1659298190.774,8.301,-44.922,-48.340,-2.441,0.000
1659298190.778,9.277,-44.434,-47.852,-1.953,0.000
1659298190.782,6.348,-40.039,-56.152,0.488,0.000
1659298190.786,8.789,-49.316,-56.152,-0.488,0.000
1659298190.790,19.043,-48.340,-44.922,9.277,0.000
1659298190.794,13.184,-39.062,-42.480,6.836,0.000
1659298190.798,0.977,-42.480,-52.246,-4.883,0.000
1659298190.802,-4.395,-43.945,-57.129,-5.371,0.000
1659298190.806,0.977,-40.039,-45.410,-4.395,0.000
1659298190.809,1.465,-49.316,-41.992,-1.465,0.000
1659298190.813,-8.301,-55.664,-46.875,-1.953,0.000
1659298190.817,-3.906,-51.758,-46.875,0.000,0.000
1659298190.821,4.395,-52.734,-49.316,9.277,0.000
1659298190.825,-1.953,-56.641,-56.641,0.488,0.000
1659298190.829,-11.230,-55.176,-60.059,-13.184,0.000
1659298190.833,2.930,-58.594,-51.270,-3.906,0.000
1659298190.837,2.930,-66.895,-56.152,4.395,0.000
1659298190.841,-6.348,-62.988,-60.059,0.000,0.000
1659298190.845,-13.672,-66.406,-62.988,-12.695,0.000
1659298190.849,-14.648,-75.684,-67.383,-16.602,0.000
1659298190.852,-11.230,-70.801,-65.430,-3.906,0.000
1659298190.856,-12.207,-69.824,-68.848,5.859,0.000
1659298190.860,-13.184,-68.848,-72.754,1.465,0.000
1659298190.864,-6.348,-62.500,-71.289,4.395,0.000
1659298190.868,-4.883,-63.477,-63.965,10.254,0.000
1659298190.872,-2.441,-59.082,-57.617,4.395,0.000
1659298190.876,-5.371,-54.688,-58.105,-8.789,0.000
1659298190.880,3.906,-68.359,-50.293,-14.648,0.000
1659298190.884,15.137,-70.312,-49.805,-12.695,0.000
1659298190.888,4.395,-63.477,-63.477,-3.906,0.000
1659298190.891,-7.812,-58.594,-64.453,-7.324,0.000
1659298190.895,-12.207,-64.453,-50.781,-18.066,0.000
1659298190.899,-5.371,-72.754,-42.969,-4.395,0.000
1659298190.903,4.395,-61.035,-53.711,-0.977,0.000
1659298190.907,6.836,-49.805,-63.965,-13.672,0.000
1659298190.911,-4.883,-59.570,-63.965,-16.602,0.000
1659298190.915,-7.812,-64.941,-53.223,-13.672,0.000
1659298190.919,-20.508,-72.266,-52.734,-26.855,0.000
1659298190.923,-38.574,-78.613,-51.758,-40.527,0.000
1659298190.927,-33.203,-81.543,-51.758,-34.668,0.000
1659298190.931,-38.574,-88.379,-48.340,-24.902,0.000
1659298190.934,-48.828,-98.633,-44.922,-39.062,0.000
1659298190.938,-53.223,-102.051,-44.922,-41.504,0.000
1659298190.942,-62.500,-98.633,-35.156,-37.598,0.000
1659298190.946,-55.664,-94.238,-37.109,-33.691,0.000
1659298190.950,-56.152,-103.516,-48.340,-35.645,0.000
1659298190.954,-46.875,-104.492,-45.898,-39.551,0.000
1659298190.958,-34.668,-93.750,-39.062,-34.668,0.000
1659298190.962,-49.805,-96.191,-34.668,-41.992,0.000
1659298190.966,-53.711,-102.051,-37.109,-32.227,0.000
1659298190.970,-39.062,-87.891,-41.992,-20.508,0.000
1659298190.974,-38.086,-78.613,-42.480,-14.648,0.000
1659298190.977,-40.039,-88.379,-39.551,-12.695,0.000
1659298190.981,-25.879,-77.637,-39.062,-9.277,0.000
1659298190.985,-23.926,-70.312,-37.598,-6.348,0.000
1659298190.989,-26.855,-69.336,-31.738,-10.742,0.000
1659298190.993,-28.320,-72.266,-33.691,-13.184,0.000
1659298190.997,-25.879,-83.984,-34.668,-8.789,0.000
1659298191.001,-21.973,-81.543,-31.250,5.371,0.000
1659298191.005,-20.020,-77.148,-25.391,4.883,0.000
1659298191.009,-14.160,-80.566,-23.438,-10.742,0.000
1659298191.013,-14.160,-85.449,-25.391,-9.277,0.000
1659298191.016,-5.371,-81.543,-19.531,4.883,0.000
1659298191.020,-5.371,-82.031,-20.996,13.184,0.000
1659298191.024,-12.695,-81.055,-31.250,11.719,0.000
1659298191.028,-10.742,-73.730,-34.668,7.812,0.000
1659298191.032,-11.230,-71.777,-32.227,2.930,0.000
1659298191.036,-10.254,-68.848,-35.645,-2.441,0.000
1659298191.040,-6.836,-65.918,-37.598,6.348,0.000
1659298191.044,-9.277,-79.590,-32.715,7.324,0.000
1659298191.048,-11.230,-85.449,-32.715,-3.418,0.000
1659298191.052,-10.254,-67.383,-45.410,0.000,0.000
1659298191.055,-13.184,-62.500,-40.527,7.812,0.000
1659298191.059,-14.648,-64.941,-35.645,8.789,0.000
1659298191.063,-14.648,-60.547,-40.527,3.418,0.000
1659298191.067,-8.301,-66.406,-44.922,0.000,0.000
1659298191.071,-7.324,-69.824,-45.898,1.465,0.000
1659298191.075,-16.113,-62.500,-38.086,-5.371,0.000
1659298191.079,-18.555,-66.406,-38.574,-4.883,0.000
1659298191.083,-16.602,-72.266,-44.434,2.930,0.000
1659298191.087,-10.742,-77.637,-48.828,-1.465,0.000
1659298191.091,-14.160,-83.008,-52.246,-14.160,0.000
1659298191.095,-29.297,-84.473,-49.316,-14.160,0.000
1659298191.098,-31.738,-80.566,-52.734,-12.695,0.000
1659298191.102,-21.973,-83.496,-62.012,-15.137,0.000
1659298191.106,-24.414,-88.867,-62.988,-26.855,0.000
1659298191.110,-27.344,-83.984,-61.523,-30.762,0.000
1659298191.114,-19.043,-87.891,-63.477,-19.043,0.000
1659298191.118,-16.602,-83.008,-61.035,-13.672,0.000
1659298191.122,-22.461,-76.660,-62.012,-12.695,0.000
1659298191.126,-30.762,-72.754,-66.406,-18.555,0.000
1659298191.130,-29.297,-56.641,-66.406,-25.879,0.000
1659298191.134,-6.348,-53.711,-64.453,-18.555,0.000
1659298191.138,-6.348,-62.012,-67.871,-13.184,0.000
1659298191.141,-21.484,-67.383,-70.312,-23.926,0.000
1659298191.145,-16.602,-73.730,-62.012,-21.973,0.000
1659298191.149,-4.883,-72.754,-56.152,-9.766,0.000
1659298191.153,4.883,-59.082,-53.223,1.953,0.000
1659298191.157,-4.395,-52.246,-57.617,-8.301,0.000
1659298191.161,-13.672,-55.664,-66.895,-17.090,0.000
1659298191.165,1.953,-59.082,-61.035,-3.906,0.000
1659298191.169,7.324,-60.059,-49.805,10.742,0.000
1659298191.173,2.930,-56.641,-49.316,6.836,0.000
1659298191.177,0.488,-49.316,-53.223,-3.418,0.000
1659298191.180,-5.371,-51.270,-57.129,-3.906,0.000
1659298191.184,-5.859,-59.570,-54.688,11.230,0.000
1659298191.188,1.465,-68.848,-53.223,3.906,0.000
1659298191.192,9.277,-63.477,-55.176,-2.441,0.000
1659298191.196,-8.789,-58.105,-62.988,-0.977,0.000
1659298191.200,-19.043,-64.941,-74.707,-23.438,0.000
1659298191.204,-4.883,-61.523,-72.754,-14.160,0.000
1659298191.208,1.953,-64.453,-66.895,-1.465,0.000
1659298191.212,1.465,-66.895,-71.289,-5.371,0.000
1659298191.216,1.953,-61.035,-78.125,-5.859,0.000
1659298191.220,6.836,-55.664,-83.008,-2.930,0.000
1659298191.223,0.488,-56.152,-88.379,-9.277,0.000
1659298191.227,-13.672,-59.082,-83.984,-9.277,0.000
1659298191.231,-20.508,-62.012,-83.496,-3.418,0.000
1659298191.235,-9.766,-65.430,-88.379,-12.695,0.000
1659298191.239,0.488,-64.453,-88.379,-8.789,0.000
1659298191.243,-4.395,-66.406,-89.844,-0.488,0.000
1659298191.247,-4.883,-62.988,-89.844,-10.742,0.000
1659298191.251,-0.977,-53.711,-85.449,-5.859,0.000
1659298191.255,-4.395,-55.176,-80.566,11.719,0.000
1659298191.259,-8.301,-70.312,-84.961,3.906,0.000
1659298191.263,-8.789,-72.754,-89.844,-12.207,0.000
1659298191.266,-8.301,-68.848,-90.332,-7.812,0.000
1659298191.270,-4.395,-63.477,-84.961,-0.488,0.000
1659298191.274,-5.859,-60.547,-78.125,5.371,0.000
1659298191.278,-2.930,-63.965,-80.566,-5.859,0.000
1659298191.282,3.418,-62.988,-77.148,-16.602,0.000
1659298191.286,9.277,-63.477,-76.660,-3.418,0.000
1659298191.290,9.277,-65.918,-80.078,-0.488,0.000
1659298191.294,2.441,-71.777,-77.637,-12.207,0.000
1659298191.298,0.977,-68.359,-74.707,-11.719,0.000
1659298191.302,10.254,-55.176,-64.453,11.719,0.000
1659298191.306,7.324,-55.664,-65.430,12.695,0.000
1659298191.309,1.953,-60.059,-74.707,-4.395,0.000
1659298191.313,-1.953,-59.082,-69.824,-7.324,0.000
1659298191.317,-1.465,-60.059,-72.754,11.230,0.000
1659298191.321,3.906,-56.152,-73.242,16.602,0.000
1659298191.325,3.906,-57.129,-66.895,-4.395,0.000
1659298191.329,5.371,-52.246,-64.453,-7.324,0.000
1659298191.333,13.184,-46.387,-55.664,7.324,0.000
1659298191.337,11.230,-50.781,-51.758,17.578,0.000
1659298191.341,0.977,-38.086,-57.129,10.254,0.000
1659298191.345,5.371,-34.668,-53.223,9.277,0.000
1659298191.349,5.371,-50.293,-49.805,5.371,0.000
1659298191.352,5.371,-52.734,-45.898,7.812,0.000
1659298191.356,5.859,-49.316,-44.922,6.348,0.000
1659298191.360,-8.301,-55.176,-45.410,-7.324,0.000
1659298191.364,-10.254,-51.270,-43.457,-7.324,0.000
1659298191.368,-2.930,-46.387,-40.527,0.000,0.000
1659298191.372,-0.977,-48.340,-38.086,-6.836,0.000
1659298191.376,-1.465,-47.852,-34.668,-11.230,0.000
1659298191.380,-4.395,-44.434,-36.133,-6.836,0.000
1659298191.384,0.000,-44.434,-34.668,1.953,0.000
1659298191.388,2.930,-49.316,-35.156,0.977,0.000
1659298191.391,-6.348,-50.293,-43.945,0.488,0.000
1659298191.395,-10.254,-50.293,-46.875,3.418,0.000
1659298191.399,-4.883,-57.617,-41.504,2.930,0.000
1659298191.403,1.465,-51.758,-35.156,3.418,0.000
1659298191.407,-3.906,-42.480,-35.645,-2.441,0.000
1659298191.411,-12.695,-43.945,-30.273,-5.859,0.000
1659298191.415,-9.766,-48.340,-28.320,-4.395,0.000
1659298191.419,-5.371,-58.105,-26.855,3.418,0.000
1659298191.423,-2.441,-60.547,-20.996,12.207,0.000
1659298191.427,0.000,-53.711,-20.996,8.789,0.000
1659298191.430,1.953,-52.246,-17.578,-0.488,0.000
1659298191.434,2.930,-50.293,-12.207,12.207,0.000
1659298191.438,13.184,-41.016,-3.418,21.484,0.000
1659298191.442,18.066,-41.016,4.395,15.137,0.000
1659298191.446,1.465,-54.199,3.906,13.672,0.000
1659298191.450,-3.906,-67.383,0.488,11.230,0.000
1659298191.454,7.324,-59.570,3.906,14.648,0.000
1659298191.458,6.348,-52.734,1.953,8.789,0.000
1659298191.462,4.883,-49.805,0.488,0.488,0.000
1659298191.466,6.348,-44.922,6.348,4.883,0.000
1659298191.470,11.230,-39.062,14.648,20.996,0.000
1659298191.474,15.625,-40.039,18.555,23.438,0.000
1659298191.477,13.184,-44.922,17.578,21.484,0.000
1659298191.481,14.160,-45.898,11.230,23.438,0.000
1659298191.485,15.137,-47.363,2.441,11.230,0.000
1659298191.489,12.207,-45.898,4.395,10.254,0.000
1659298191.493,21.973,-53.223,11.230,24.414,0.000
1659298191.497,31.738,-52.734,18.066,36.621,0.000
1659298191.501,21.973,-42.969,19.531,21.484,0.000
1659298191.505,7.812,-36.133,16.602,10.742,0.000
1659298191.509,-9.277,-32.227,20.020,4.395,0.000
1659298191.513,-14.648,-34.180,21.484,-8.789,0.000
1659298191.516,-14.648,-40.039,8.301,-12.207,0.000
1659298191.520,-15.625,-46.875,4.883,-11.719,0.000
1659298191.524,-25.391,-42.969,13.672,-20.996,0.000
1659298191.528,-21.973,-43.945,11.719,-18.066,0.000
1659298191.532,-10.254,-35.156,8.789,-11.230,0.000
1659298191.536,-10.254,-30.762,9.277,-9.277,0.000
1659298191.540,-3.906,-31.250,4.395,-4.395,0.000
1659298191.544,-2.930,-33.203,2.441,-10.254,0.000
1659298191.548,-20.996,-57.617,-7.324,-21.973,0.000
1659298191.552,-20.020,-52.734,-10.742,-8.789,0.000
1659298191.556,-8.301,-37.109,-8.789,9.277,0.000
1659298191.559,-7.324,-44.922,-7.324,13.184,0.000
1659298191.563,-2.441,-50.293,-11.230,13.184,0.000
1659298191.567,7.324,-41.992,-7.812,14.648,0.000
1659298191.571,15.625,-40.039,-1.465,18.555,0.000
1659298191.575,5.371,-43.945,-12.695,20.508,0.000
1659298191.579,-0.977,-41.992,-19.531,14.648,0.000
1659298191.583,10.254,-40.039,-17.090,19.531,0.000
1659298191.587,19.531,-39.551,-7.812,27.344,0.000
1659298191.591,23.438,-38.086,0.977,16.602,0.000
1659298191.595,20.508,-37.109,-7.812,14.648,0.000
1659298191.598,23.926,-34.668,-11.719,18.555,0.000
1659298191.602,29.297,-37.598,-6.348,22.949,0.000
1659298191.606,30.273,-40.527,-5.371,30.273,0.000
1659298191.610,28.809,-31.250,0.488,27.344,0.000
1659298191.614,29.297,-15.625,2.441,21.484,0.000
1659298191.618,39.551,-18.555,-1.953,36.621,0.000
1659298191.622,37.598,-34.668,-10.254,34.668,0.000
1659298191.626,25.879,-38.574,-22.461,25.391,0.000
1659298191.630,20.996,-34.668,-20.020,32.715,0.000
1659298191.634,20.508,-43.457,-18.066,24.414,0.000
1659298191.638,25.391,-41.504,-13.672,28.320,0.000
1659298191.641,20.508,-27.832,-9.766,41.016,0.000
1659298191.645,15.625,-23.438,-13.672,29.297,0.000
1659298191.649,23.438,-22.461,-19.531,28.809,0.000
1659298191.653,21.484,-28.320,-17.090,30.762,0.000
1659298191.657,24.414,-31.738,-14.648,34.180,0.000
1659298191.661,28.320,-28.320,-20.020,38.574,0.000
1659298191.665,32.715,-29.785,-21.484,35.156,0.000
1659298191.669,34.180,-28.809,-18.066,39.062,0.000
1659298191.673,25.879,-26.855,-20.020,33.203,0.000
1659298191.677,26.855,-20.996,-13.672,28.809,0.000
1659298191.681,22.461,-22.949,-12.207,26.855,0.000
1659298191.684,25.879,-26.367,-11.719,30.273,0.000
1659298191.688,30.762,-29.297,-4.883,36.133,0.000
1659298191.692,21.973,-34.180,-11.719,34.668,0.000
1659298191.696,12.207,-41.992,-19.531,31.738,0.000
1659298191.700,8.301,-38.086,-11.719,22.461,0.000
1659298191.704,13.184,-27.344,-13.672,13.672,0.000
1659298191.708,5.859,-30.762,-25.391,12.695,0.000
1659298191.712,-3.906,-27.832,-27.344,11.230,0.000
1659298191.716,7.812,-20.508,-20.020,10.742,0.000
1659298191.720,17.090,-24.414,-17.090,19.043,0.000
1659298191.724,11.230,-32.715,-19.531,19.043,0.000
1659298191.727,3.906,-35.156,-22.461,4.883,0.000
1659298191.731,6.836,-33.691,-22.461,5.371,0.000
1659298191.735,12.695,-26.855,-19.043,18.555,0.000
1659298191.739,26.855,-28.320,-12.207,37.598,0.000
1659298191.743,22.461,-31.250,-9.766,28.320,0.000
1659298191.747,20.508,-29.297,-8.301,22.949,0.000
1659298191.751,22.949,-30.273,-6.348,42.969,0.000
1659298191.755,22.461,-41.992,-9.766,49.316,0.000
1659298191.759,27.344,-37.598,-15.625,41.016,0.000
1659298191.763,11.230,-31.250,-24.414,31.738,0.000
1659298191.766,12.207,-31.738,-26.855,34.668,0.000
1659298191.770,19.043,-30.273,-24.414,37.109,0.000
1659298191.774,7.812,-40.527,-25.879,22.461,0.000
1659298191.778,5.371,-48.828,-23.438,12.695,0.000
1659298191.782,14.160,-45.898,-23.926,17.090,0.000
1659298191.786,12.207,-41.016,-25.879,25.879,0.000
1659298191.790,15.625,-38.086,-27.344,26.367,0.000
1659298191.794,11.719,-47.363,-34.180,9.277,0.000
1659298191.798,11.719,-56.641,-41.504,0.488,0.000
1659298191.802,14.648,-55.176,-44.922,7.324,0.000
1659298191.806,9.766,-43.945,-40.039,8.301,0.000
1659298191.809,9.766,-33.203,-28.320,4.395,0.000
1659298191.813,12.207,-35.156,-36.133,3.418,0.000
1659298191.817,16.602,-37.598,-47.363,11.230,0.000
1659298191.821,15.137,-41.992,-46.387,24.414,0.000
1659298191.825,6.348,-53.223,-46.875,15.625,0.000
1659298191.829,-1.465,-56.641,-41.504,6.348,0.000
1659298191.833,5.859,-48.340,-39.062,12.695,0.000
1659298191.837,14.160,-45.410,-37.598,19.043,0.000
1659298191.841,10.254,-41.504,-29.785,18.066,0.000
1659298191.845,9.766,-41.016,-28.809,21.484,0.000
1659298191.848,10.742,-52.246,-35.645,11.719,0.000
1659298191.852,0.488,-57.129,-41.504,-2.930,0.000
1659298191.856,-15.137,-62.500,-46.387,-8.301,0.000
1659298191.860,-10.742,-67.871,-42.480,-11.719,0.000
1659298191.864,-4.883,-58.594,-36.621,-15.625,0.000
1659298191.868,1.465,-53.711,-31.738,5.859,0.000
1659298191.872,4.395,-54.688,-27.344,13.672,0.000
1659298191.876,1.953,-56.152,-31.250,1.465,0.000
1659298191.880,6.348,-55.664,-35.156,5.859,0.000
1659298191.884,9.277,-51.758,-36.621,11.719,0.000
1659298191.888,11.719,-51.758,-31.250,15.625,0.000
1659298191.891,9.277,-53.223,-26.367,10.254,0.000
1659298191.895,-3.418,-53.711,-31.250,5.371,0.000
1659298191.899,-4.883,-51.758,-28.809,11.719,0.000
1659298191.903,-4.395,-50.781,-28.320,19.043,0.000
1659298191.907,0.000,-47.363,-25.879,20.996,0.000
1659298191.911,0.488,-51.758,-25.391,8.301,0.000
1659298191.915,-2.441,-50.293,-30.273,13.672,0.000
1659298191.919,2.441,-44.434,-33.203,26.855,0.000
1659298191.923,-2.930,-48.828,-35.156,13.672,0.000
1659298191.927,-8.301,-43.945,-37.109,2.930,0.000
1659298191.930,-8.301,-50.293,-42.969,7.324,0.000
1659298191.934,4.883,-62.988,-40.527,24.414,0.000
1659298191.938,15.625,-51.758,-41.016,28.320,0.000
1659298191.942,1.465,-36.621,-51.758,6.836,0.000
1659298191.946,-13.672,-36.133,-58.594,-1.465,0.000
1659298191.950,-11.719,-41.016,-59.082,4.883,0.000
1659298191.954,-1.953,-36.621,-68.359,0.977,0.000
1659298191.958,-3.418,-37.598,-80.078,5.859,0.000
1659298191.962,5.859,-30.273,-75.195,5.371,0.000
1659298191.966,19.531,-26.855,-74.707,7.812,0.000
1659298191.970,18.066,-35.645,-80.078,12.207,0.000
1659298191.973,18.555,-40.039,-84.473,-0.488,0.000
1659298191.977,22.461,-42.480,-87.402,-0.488,0.000
1659298191.981,21.973,-44.434,-81.055,12.695,0.000
1659298191.985,26.855,-42.969,-78.125,11.719,0.000
1659298191.989,31.250,-39.062,-72.266,16.113,0.000
1659298191.993,23.926,-45.898,-68.848,19.531,0.000
1659298191.997,24.902,-57.129,-73.730,23.438,0.000
1659298192.001,36.133,-49.316,-70.801,28.320,0.000
1659298192.005,35.645,-44.922,-71.777,22.949,0.000
1659298192.009,21.973,-58.105,-71.289,20.020,0.000
1659298192.013,24.902,-57.617,-68.848,15.625,0.000
1659298192.016,36.621,-41.992,-68.359,13.672,0.000
1659298192.020,31.250,-41.016,-71.289,20.508,0.000
1659298192.024,20.020,-40.039,-71.289,20.996,0.000
1659298192.028,19.043,-34.668,-70.801,18.555,0.000
1659298192.032,23.926,-43.457,-71.777,19.531,0.000
1659298192.036,22.949,-39.062,-65.430,20.020,0.000
1659298192.040,20.996,-31.250,-67.871,21.973,0.000
1659298192.044,29.785,-34.668,-70.801,16.602,0.000
1659298192.048,40.527,-40.039,-71.777,14.160,0.000
1659298192.052,38.574,-40.039,-67.871,27.832,0.000
1659298192.055,34.180,-39.062,-62.988,36.133,0.000
1659298192.059,29.785,-39.551,-64.453,32.227,0.000
1659298192.063,27.832,-48.340,-60.547,25.879,0.000
1659298192.067,32.227,-53.711,-51.270,27.832,0.000
1659298192.071,24.414,-51.270,-53.223,26.855,0.000
1659298192.075,17.578,-48.828,-62.500,24.902,0.000
1659298192.079,23.438,-35.156,-60.547,30.273,0.000
1659298192.083,18.555,-33.203,-55.176,24.414,0.000
1659298192.087,10.254,-45.410,-60.059,19.043,0.000
1659298192.091,6.348,-45.410,-63.965,6.348,0.000
1659298192.095,4.883,-40.039,-64.453,-2.441,0.000
1659298192.098,-0.977,-42.969,-69.336,-12.695,0.000
1659298192.102,6.836,-43.457,-70.801,-6.348,0.000
1659298192.106,17.090,-43.945,-73.242,11.719,0.000
1659298192.110,5.371,-45.898,-72.754,0.977,0.000
1659298192.114,1.465,-41.016,-64.453,-8.789,0.000
1659298192.118,6.348,-33.691,-67.383,0.977,0.000
1659298192.122,-0.977,-41.504,-80.078,7.324,0.000
1659298192.126,-6.836,-49.805,-70.801,9.766,0.000
1659298192.130,-10.254,-50.781,-69.824,12.207,0.000
1659298192.134,-9.277,-48.340,-80.078,8.301,0.000
1659298192.137,-3.906,-38.086,-77.148,10.254,0.000
1659298192.141,-2.930,-36.621,-76.660,8.301,0.000
1659298192.145,1.465,-40.039,-83.008,6.836,0.000
1659298192.149,2.441,-41.504,-78.613,0.488,0.000
1659298192.153,3.418,-39.551,-71.289,-4.395,0.000
1659298192.157,0.000,-46.387,-78.613,-5.859,0.000
1659298192.161,-7.812,-42.969,-83.984,-8.789,0.000
1659298192.165,-11.719,-42.480,-80.566,-5.859,0.000
1659298192.169,-7.812,-49.805,-79.102,2.441,0.000
1659298192.173,-11.230,-47.363,-82.031,8.789,0.000
1659298192.177,-11.230,-48.340,-90.332,-9.277,0.000
1659298192.180,0.000,-46.387,-90.332,-9.766,0.000
1659298192.184,-9.766,-47.852,-87.891,-0.488,0.000
1659298192.188,-16.113,-45.410,-78.125,0.488,0.000
1659298192.192,-16.602,-44.922,-69.824,-2.441,0.000
1659298192.196,-12.207,-41.016,-69.336,2.441,0.000
1659298192.200,-4.395,-36.133,-71.289,12.695,0.000
1659298192.204,0.000,-44.434,-72.754,13.184,0.000
1659298192.208,-5.371,-50.781,-82.520,-7.812,0.000
1659298192.212,-11.230,-54.199,-83.008,-19.531,0.000
1659298192.216,-13.184,-64.453,-69.824,-8.789,0.000
1659298192.220,-13.184,-66.895,-70.312,-2.441,0.000
1659298192.223,-14.648,-58.105,-74.219,-7.324,0.000
1659298192.227,-16.113,-58.105,-74.707,-11.230,0.000
1659298192.231,-13.184,-61.523,-73.242,-10.742,0.000
1659298192.235,-6.836,-62.500,-73.242,0.977,0.000
1659298192.239,0.488,-62.988,-66.406,-2.441,0.000
1659298192.243,-2.441,-61.035,-63.965,-18.555,0.000
1659298192.247,-3.418,-66.406,-70.801,-16.602,0.000
1659298192.251,-0.488,-63.477,-69.336,-11.719,0.000
1659298192.255,-3.418,-50.781,-67.871,-17.090,0.000
1659298192.259,-12.207,-48.340,-62.012,-18.066,0.000
1659298192.262,-13.672,-50.293,-62.500,-22.949,0.000
1659298192.266,-8.301,-50.781,-63.477,-19.043,0.000
1659298192.270,-8.301,-51.270,-61.523,-1.465,0.000
1659298192.274,-6.348,-50.293,-66.406,-15.137,0.000
1659298192.278,-1.465,-48.340,-68.359,-20.508,0.000
1659298192.282,8.301,-50.293,-68.359,-3.906,0.000
1659298192.286,12.207,-51.758,-66.895,4.395,0.000
1659298192.290,11.719,-49.316,-69.336,5.371,0.000
1659298192.294,10.742,-50.781,-70.312,2.930,0.000
1659298192.298,12.207,-48.828,-69.336,1.465,0.000
1659298192.302,15.625,-55.176,-67.383,15.137,0.000
1659298192.305,15.137,-67.871,-68.848,18.555,0.000
1659298192.309,10.742,-66.895,-71.777,8.789,0.000
1659298192.313,-8.301,-59.570,-80.078,-1.953,0.000
1659298192.317,-8.301,-54.199,-82.031,-6.348,0.000
1659298192.321,-10.742,-58.594,-80.566,-6.836,0.000
1659298192.325,-27.832,-64.453,-82.520,-19.531,0.000
1659298192.329,-17.090,-57.129,-81.543,-19.531,0.000
1659298192.333,2.930,-60.059,-84.961,-13.184,0.000
1659298192.337,0.488,-61.035,-85.449,-21.484,0.000
1659298192.341,-16.602,-57.617,-83.984,-22.461,0.000
1659298192.344,-25.879,-61.035,-85.938,-26.367,0.000
1659298192.348,-25.391,-67.871,-90.332,-38.086,0.000
1659298192.352,-13.672,-66.895,-82.520,-35.645,0.000
1659298192.356,-15.137,-62.988,-76.172,-32.227,0.000
1659298192.360,-21.484,-60.059,-78.613,-28.809,0.000
1659298192.364,-13.672,-55.176,-79.590,-15.625,0.000
1659298192.368,-6.348,-56.152,-82.031,-10.254,0.000
1659298192.372,-8.789,-58.594,-89.355,-16.113,0.000
